ingre1,ingre2,distance
lauric acid,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.803030303
lauric acid,xanthine,2.920634921
lauric acid,Swertisin,3.822580645
lauric acid,malic acid,2.710144928
lauric acid,D-Glc,2.438356164
lauric acid,berberine,2.542857143
lauric acid,"2,3-Dihydroxysuccinic acid",2.776119403
lauric acid,"D,L-Stepholidine",3.758064516
lauric acid,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.192307692
lauric acid,DL-PHENYLALANINE,2.405063291
lauric acid,Acrasin,2.160377358
lauric acid,d-Tartaric acid,2.857142857
lauric acid,cis-Caffeic acid,3.032258065
lauric acid,D-(+)-malic acid,2.936507937
lauric acid,l-Stepholidine,3.758064516
lauric acid,D-phenylalanine,3.031746032
lauric acid,cytidine,2.850746269
lauric acid,2'-deoxyadenosine,2.984126984
lauric acid,2-Deoxyadenosine,2.984126984
lauric acid,97-67-6,2.772727273
benzaldehyde,Isoeugenol,3
benzaldehyde,OLEANOLIC ACID,2
benzaldehyde,caffeic acid,2
benzaldehyde,BETA-SITOSTEROL,2.333333333
benzaldehyde,STIGMASTEROL,3
benzaldehyde,Myristicin,3
benzaldehyde,betulinic acid,2.25
benzaldehyde,hydrocinnamic acid,2.5
benzaldehyde,oleic acid,2.875
benzaldehyde,citric acid,2.515151515
benzaldehyde,palmitoleic acid,2.25
benzaldehyde,succinic acid,2.902173913
benzaldehyde,Gallic acid,2
benzaldehyde,Elaidic acid,2.333333333
benzaldehyde,beta-carotene,2.333333333
benzaldehyde,Clionasterol,2
benzaldehyde,L-asparagine,2.5
benzaldehyde,propionic acid,3.033333333
benzaldehyde,pantothenic acid,2
benzaldehyde,pyrocatechol,2.4
benzaldehyde,ferulic acid,2.2
benzaldehyde,adenosine,2.865546218
benzaldehyde,protopine,2
benzaldehyde,L-phenylalanine,2.375
benzaldehyde,L-alanine,2.454545455
benzaldehyde,glycine,2.444444444
benzaldehyde,uridine,2.625
benzaldehyde,L-proline,2.153846154
benzaldehyde,L-aspartic acid,2.5
benzaldehyde,L-valine,2.272727273
benzaldehyde,thymidine,2.5
benzaldehyde,uracil,2.5
benzaldehyde,"2-amino-3,7-dihydropurin-6-one",2
benzaldehyde,adenine,2.571428571
benzaldehyde,"3,7-dihydropurin-6-one",2.333333333
benzaldehyde,sucrose,2.1875
benzaldehyde,L-leucine,2.166666667
benzaldehyde,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.666666667
benzaldehyde,eugenol,3
benzaldehyde,Sinapyl alcohol,2.333333333
benzaldehyde,TRISTEARIN,2.6
benzaldehyde,ellagic acid,2.5
benzaldehyde,Cyclic AMP,2.5
benzaldehyde,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.642857143
benzaldehyde,COUMESTROL,2.6
benzaldehyde,Nuciferine,3
benzaldehyde,VITAMIN E,2.416666667
benzaldehyde,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.666666667
benzaldehyde,xanthine,2.333333333
benzaldehyde,Swertisin,3
benzaldehyde,malic acid,2.444444444
benzaldehyde,D-Glc,2.384615385
benzaldehyde,berberine,2.2
benzaldehyde,"2,3-Dihydroxysuccinic acid",2.285714286
benzaldehyde,"D,L-Stepholidine",3
benzaldehyde,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.388888889
benzaldehyde,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",2.5
benzaldehyde,DL-ALPHA-TOCOPHEROL,2.375
benzaldehyde,DL-PHENYLALANINE,2.421052632
benzaldehyde,Acrasin,2.5
benzaldehyde,d-Tartaric acid,2
benzaldehyde,cis-Caffeic acid,2
benzaldehyde,D-(+)-malic acid,2.333333333
benzaldehyde,l-Stepholidine,3
benzaldehyde,D-phenylalanine,2.666666667
benzaldehyde,cytidine,2.571428571
benzaldehyde,2'-deoxyadenosine,2.666666667
benzaldehyde,2-Deoxyadenosine,2.666666667
benzaldehyde,97-67-6,2.5
quercetin,STIGMASTEROL,3.083333333
quercetin,Myristicin,3.083333333
quercetin,betulinic acid,2
quercetin,hydrocinnamic acid,2.192307692
quercetin,beta-carotene,2.4
quercetin,Clionasterol,2.166666667
quercetin,L-asparagine,2.035714286
quercetin,pantothenic acid,2.4
quercetin,pyrocatechol,2.148148148
quercetin,protopine,2.416666667
quercetin,L-phenylalanine,1.947368421
quercetin,glycine,1.975
quercetin,thymidine,2.423076923
quercetin,"2-amino-3,7-dihydropurin-6-one",2.034482759
quercetin,"3,7-dihydropurin-6-one",2.08
quercetin,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.44
quercetin,Sinapyl alcohol,2.2
quercetin,TRISTEARIN,2.259259259
quercetin,ellagic acid,2.269230769
quercetin,Cyclic AMP,2.058823529
quercetin,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.305555556
quercetin,COUMESTROL,1.703703704
quercetin,Nuciferine,3.083333333
quercetin,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.285714286
quercetin,xanthine,2.08
quercetin,Swertisin,3.333333333
quercetin,D-Glc,1.8
quercetin,berberine,1.5625
quercetin,"2,3-Dihydroxysuccinic acid",2.068965517
quercetin,"D,L-Stepholidine",3.166666667
quercetin,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",1.875
quercetin,DL-PHENYLALANINE,1.853658537
quercetin,Acrasin,2.058823529
quercetin,l-Stepholidine,3.166666667
quercetin,D-phenylalanine,2.32
quercetin,cytidine,2.310344828
quercetin,2'-deoxyadenosine,2.44
quercetin,2-Deoxyadenosine,2.44
linoleic acid,STIGMASTEROL,3.315789474
linoleic acid,Myristicin,3.289473684
linoleic acid,betulinic acid,2.325
linoleic acid,hydrocinnamic acid,2.375
linoleic acid,citric acid,2.202898551
linoleic acid,succinic acid,2.25
linoleic acid,beta-carotene,2.461538462
linoleic acid,Clionasterol,2.447368421
linoleic acid,L-asparagine,2.261904762
linoleic acid,pantothenic acid,2.461538462
linoleic acid,pyrocatechol,2.317073171
linoleic acid,adenosine,2.258064516
linoleic acid,protopine,2.5
linoleic acid,L-phenylalanine,2.153846154
linoleic acid,L-alanine,2.137931034
linoleic acid,glycine,2.203703704
linoleic acid,uridine,2.431818182
linoleic acid,L-proline,2.102040816
linoleic acid,L-aspartic acid,2.134615385
linoleic acid,L-valine,2.170212766
linoleic acid,thymidine,2.475
linoleic acid,uracil,2.425
linoleic acid,"2-amino-3,7-dihydropurin-6-one",2.302325581
linoleic acid,"3,7-dihydropurin-6-one",2.256410256
linoleic acid,sucrose,2.134615385
linoleic acid,L-leucine,2.083333333
linoleic acid,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.512820513
linoleic acid,Sinapyl alcohol,2.487179487
linoleic acid,TRISTEARIN,2.414634146
linoleic acid,ellagic acid,2.325
linoleic acid,Cyclic AMP,2.024390244
linoleic acid,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.34
linoleic acid,COUMESTROL,2.317073171
linoleic acid,Nuciferine,3.289473684
linoleic acid,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.30952381
linoleic acid,xanthine,2.256410256
linoleic acid,Swertisin,3.342105263
linoleic acid,malic acid,2.133333333
linoleic acid,D-Glc,1.87755102
linoleic acid,berberine,1.956521739
linoleic acid,"2,3-Dihydroxysuccinic acid",2.186046512
linoleic acid,"D,L-Stepholidine",3.368421053
linoleic acid,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.055555556
linoleic acid,DL-PHENYLALANINE,2.163636364
linoleic acid,Acrasin,2.024390244
linoleic acid,d-Tartaric acid,2.230769231
linoleic acid,cis-Caffeic acid,2.394736842
linoleic acid,D-(+)-malic acid,2.41025641
linoleic acid,l-Stepholidine,3.368421053
linoleic acid,D-phenylalanine,2.512820513
linoleic acid,cytidine,2.418604651
linoleic acid,2'-deoxyadenosine,2.512820513
linoleic acid,2-Deoxyadenosine,2.512820513
linoleic acid,97-67-6,2.238095238
caffeic acid,HEXANOIC ACID,2.915254237
caffeic acid,Isoeugenol,3
caffeic acid,lauric acid,2.890625
caffeic acid,benzaldehyde,2
caffeic acid,scopoletin,2.666666667
caffeic acid,STIGMASTEROL,3
caffeic acid,CINNAMIC ACID,1
caffeic acid,Myristicin,3
caffeic acid,betulinic acid,2.166666667
caffeic acid,hydrocinnamic acid,1.666666667
caffeic acid,Arachidic acid,2
caffeic acid,octanoic acid,2.166666667
caffeic acid,palmitoleic acid,2.166666667
caffeic acid,Elaidic acid,2.2
caffeic acid,beta-carotene,2.2
caffeic acid,Clionasterol,2
caffeic acid,L-asparagine,2.125
caffeic acid,propionic acid,2.935483871
caffeic acid,pantothenic acid,2
caffeic acid,pyrocatechol,1.142857143
caffeic acid,p-coumaric acid,1.857142857
caffeic acid,protopine,2
caffeic acid,L-phenylalanine,2.277777778
caffeic acid,glycine,2.25
caffeic acid,thymidine,2
caffeic acid,linolenic acid,2.24
caffeic acid,"2-amino-3,7-dihydropurin-6-one",2
caffeic acid,"3,7-dihydropurin-6-one",2.2
caffeic acid,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2
caffeic acid,eugenol,3
caffeic acid,Sinapyl alcohol,2.2
caffeic acid,TRISTEARIN,2.142857143
caffeic acid,ellagic acid,1.666666667
caffeic acid,Cyclic AMP,2.395833333
caffeic acid,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.25
caffeic acid,COUMESTROL,2.285714286
caffeic acid,Nuciferine,3
caffeic acid,VITAMIN E,2.214285714
caffeic acid,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.125
caffeic acid,xanthine,2.2
caffeic acid,Swertisin,3
caffeic acid,D-Glc,2.2
caffeic acid,berberine,2
caffeic acid,"2,3-Dihydroxysuccinic acid",2.222222222
caffeic acid,"D,L-Stepholidine",3
caffeic acid,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.25
caffeic acid,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",2.333333333
caffeic acid,DL-ALPHA-TOCOPHEROL,2.166666667
caffeic acid,DL-PHENYLALANINE,2.285714286
caffeic acid,Acrasin,2.395833333
caffeic acid,l-Stepholidine,3
caffeic acid,D-phenylalanine,2.2
caffeic acid,cytidine,2.222222222
caffeic acid,2'-deoxyadenosine,2
caffeic acid,2-Deoxyadenosine,2
BETA-SITOSTEROL,HEXANOIC ACID,3.017241379
BETA-SITOSTEROL,benzaldehyde,2.333333333
BETA-SITOSTEROL,scopoletin,3
BETA-SITOSTEROL,STIGMASTEROL,1
BETA-SITOSTEROL,Myristicin,3.333333333
BETA-SITOSTEROL,betulinic acid,2.4
BETA-SITOSTEROL,hydrocinnamic acid,2.6
BETA-SITOSTEROL,Arachidic acid,2.333333333
BETA-SITOSTEROL,beta-carotene,2.5
BETA-SITOSTEROL,Clionasterol,1
BETA-SITOSTEROL,L-asparagine,2.285714286
BETA-SITOSTEROL,pantothenic acid,2.25
BETA-SITOSTEROL,pyrocatechol,2.5
BETA-SITOSTEROL,p-coumaric acid,2.666666667
BETA-SITOSTEROL,protopine,2.333333333
BETA-SITOSTEROL,L-phenylalanine,2.294117647
BETA-SITOSTEROL,glycine,2.368421053
BETA-SITOSTEROL,thymidine,2.6
BETA-SITOSTEROL,"2-amino-3,7-dihydropurin-6-one",2
BETA-SITOSTEROL,"3,7-dihydropurin-6-one",2.5
BETA-SITOSTEROL,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.5
BETA-SITOSTEROL,Sinapyl alcohol,2.25
BETA-SITOSTEROL,TRISTEARIN,2.666666667
BETA-SITOSTEROL,ellagic acid,2.6
BETA-SITOSTEROL,Cyclic AMP,2.489361702
BETA-SITOSTEROL,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.666666667
BETA-SITOSTEROL,COUMESTROL,2.666666667
BETA-SITOSTEROL,Nuciferine,3.333333333
BETA-SITOSTEROL,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.428571429
BETA-SITOSTEROL,xanthine,2.25
BETA-SITOSTEROL,Swertisin,3.333333333
BETA-SITOSTEROL,D-Glc,2.285714286
BETA-SITOSTEROL,berberine,2.272727273
BETA-SITOSTEROL,"2,3-Dihydroxysuccinic acid",2.375
BETA-SITOSTEROL,"D,L-Stepholidine",3.333333333
BETA-SITOSTEROL,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.210526316
BETA-SITOSTEROL,DL-PHENYLALANINE,2.4
BETA-SITOSTEROL,Acrasin,2.489361702
BETA-SITOSTEROL,l-Stepholidine,3.333333333
BETA-SITOSTEROL,D-phenylalanine,2.75
BETA-SITOSTEROL,cytidine,2.375
BETA-SITOSTEROL,2'-deoxyadenosine,2.5
BETA-SITOSTEROL,2-Deoxyadenosine,2.5
scopoletin,Isoeugenol,3.5
scopoletin,OLEANOLIC ACID,3
scopoletin,caffeic acid,2.666666667
scopoletin,BETA-SITOSTEROL,3
scopoletin,STIGMASTEROL,3.5
scopoletin,Myristicin,4
scopoletin,betulinic acid,2.833333333
scopoletin,hydrocinnamic acid,3.166666667
scopoletin,oleic acid,3.475609756
scopoletin,citric acid,3.114285714
scopoletin,palmitoleic acid,2.666666667
scopoletin,succinic acid,3.308510638
scopoletin,Gallic acid,3
scopoletin,Elaidic acid,3.2
scopoletin,beta-carotene,3
scopoletin,Clionasterol,3
scopoletin,L-asparagine,3.125
scopoletin,propionic acid,3.629032258
scopoletin,pantothenic acid,3
scopoletin,pyrocatechol,2.857142857
scopoletin,ferulic acid,2.571428571
scopoletin,adenosine,3.305785124
scopoletin,protopine,3
scopoletin,L-phenylalanine,3.055555556
scopoletin,L-alanine,2.958333333
scopoletin,glycine,2.95
scopoletin,uridine,3.3
scopoletin,L-proline,3
scopoletin,L-aspartic acid,2.833333333
scopoletin,L-valine,2.846153846
scopoletin,thymidine,3.333333333
scopoletin,uracil,2.833333333
scopoletin,"2-amino-3,7-dihydropurin-6-one",3
scopoletin,adenine,3.111111111
scopoletin,"3,7-dihydropurin-6-one",2.6
scopoletin,sucrose,2.888888889
scopoletin,L-leucine,3
scopoletin,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",3.2
scopoletin,eugenol,1.75
scopoletin,Sinapyl alcohol,3.2
scopoletin,TRISTEARIN,2.714285714
scopoletin,ellagic acid,3
scopoletin,Cyclic AMP,3.125
scopoletin,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",3.0625
scopoletin,COUMESTROL,0.428571429
scopoletin,Nuciferine,4
scopoletin,VITAMIN E,2.714285714
scopoletin,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",3
scopoletin,xanthine,2.6
scopoletin,Swertisin,4
scopoletin,malic acid,2.727272727
scopoletin,D-Glc,2.8
scopoletin,berberine,2.833333333
scopoletin,"2,3-Dihydroxysuccinic acid",2.777777778
scopoletin,"D,L-Stepholidine",3.25
scopoletin,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",3
scopoletin,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",3
scopoletin,DL-ALPHA-TOCOPHEROL,2.666666667
scopoletin,DL-PHENYLALANINE,3.047619048
scopoletin,Acrasin,3.125
scopoletin,d-Tartaric acid,2.6
scopoletin,cis-Caffeic acid,3
scopoletin,D-(+)-malic acid,3
scopoletin,l-Stepholidine,3.25
scopoletin,D-phenylalanine,3
scopoletin,cytidine,3
scopoletin,2'-deoxyadenosine,3.2
scopoletin,2-Deoxyadenosine,3.2
scopoletin,97-67-6,2.75
RUTIN,STIGMASTEROL,3.333333333
RUTIN,Myristicin,3.333333333
RUTIN,betulinic acid,2.4
RUTIN,hydrocinnamic acid,2.6
RUTIN,beta-carotene,2.5
RUTIN,Clionasterol,2.333333333
RUTIN,L-asparagine,2.428571429
RUTIN,pantothenic acid,2.25
RUTIN,pyrocatechol,2.5
RUTIN,protopine,2.333333333
RUTIN,L-phenylalanine,2.352941176
RUTIN,glycine,2.421052632
RUTIN,thymidine,2.6
RUTIN,"2-amino-3,7-dihydropurin-6-one",2.125
RUTIN,"3,7-dihydropurin-6-one",2.5
RUTIN,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.5
RUTIN,Sinapyl alcohol,2.5
RUTIN,TRISTEARIN,2.666666667
RUTIN,ellagic acid,2.6
RUTIN,Cyclic AMP,2.510638298
RUTIN,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.666666667
RUTIN,COUMESTROL,2.666666667
RUTIN,Nuciferine,3.333333333
RUTIN,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.571428571
RUTIN,xanthine,2.5
RUTIN,Swertisin,3.333333333
RUTIN,D-Glc,2.214285714
RUTIN,berberine,2.181818182
RUTIN,"2,3-Dihydroxysuccinic acid",2.375
RUTIN,"D,L-Stepholidine",3.333333333
RUTIN,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.421052632
RUTIN,DL-PHENYLALANINE,2.3
RUTIN,Acrasin,2.510638298
RUTIN,l-Stepholidine,3.333333333
RUTIN,D-phenylalanine,2.5
RUTIN,cytidine,2.5
RUTIN,2'-deoxyadenosine,2.5
RUTIN,2-Deoxyadenosine,2.5
STIGMASTEROL,HEXANOIC ACID,3.736842105
STIGMASTEROL,Isoeugenol,3.5
STIGMASTEROL,OLEANOLIC ACID,3
STIGMASTEROL,lauric acid,3.725806452
STIGMASTEROL,benzaldehyde,3
STIGMASTEROL,quercetin,3.083333333
STIGMASTEROL,linoleic acid,3.315789474
STIGMASTEROL,caffeic acid,3
STIGMASTEROL,BETA-SITOSTEROL,1
STIGMASTEROL,scopoletin,3.5
STIGMASTEROL,RUTIN,3.333333333
STIGMASTEROL,CINNAMIC ACID,3
STIGMASTEROL,Myristicin,4
STIGMASTEROL,betulinic acid,3.25
STIGMASTEROL,hydrocinnamic acid,3.25
STIGMASTEROL,Arachidic acid,3
STIGMASTEROL,octanoic acid,3
STIGMASTEROL,oleic acid,3.625
STIGMASTEROL,palmitic acid,3.549019608
STIGMASTEROL,stearic acid,3.3
STIGMASTEROL,benzyl alcohol,3
STIGMASTEROL,citric acid,3.303030303
STIGMASTEROL,palmitoleic acid,3.25
STIGMASTEROL,succinic acid,3.52173913
STIGMASTEROL,Gallic acid,2.6
STIGMASTEROL,Elaidic acid,2.666666667
STIGMASTEROL,beta-carotene,3.333333333
STIGMASTEROL,Clionasterol,3
STIGMASTEROL,L-asparagine,3.166666667
STIGMASTEROL,propionic acid,3.75
STIGMASTEROL,pantothenic acid,3
STIGMASTEROL,pyrocatechol,3.2
STIGMASTEROL,ferulic acid,3
STIGMASTEROL,p-coumaric acid,3.4
STIGMASTEROL,adenosine,3.537815126
STIGMASTEROL,protopine,3
STIGMASTEROL,L-phenylalanine,2.9375
STIGMASTEROL,L-alanine,3.090909091
STIGMASTEROL,glycine,3.111111111
STIGMASTEROL,uridine,3.5
STIGMASTEROL,L-proline,3
STIGMASTEROL,L-aspartic acid,3.0625
STIGMASTEROL,L-valine,3
STIGMASTEROL,thymidine,3.5
STIGMASTEROL,linolenic acid,3.173913043
STIGMASTEROL,uracil,3
STIGMASTEROL,"2-amino-3,7-dihydropurin-6-one",2.714285714
STIGMASTEROL,adenine,3.142857143
STIGMASTEROL,"3,7-dihydropurin-6-one",3.333333333
STIGMASTEROL,sucrose,3
STIGMASTEROL,L-leucine,2.833333333
STIGMASTEROL,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",3.333333333
STIGMASTEROL,eugenol,4
STIGMASTEROL,Sinapyl alcohol,2.333333333
STIGMASTEROL,TRISTEARIN,3.2
STIGMASTEROL,ellagic acid,3.5
STIGMASTEROL,Cyclic AMP,3.217391304
STIGMASTEROL,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",3.428571429
STIGMASTEROL,COUMESTROL,3.4
STIGMASTEROL,Nuciferine,4
STIGMASTEROL,VITAMIN E,3.083333333
STIGMASTEROL,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",3.166666667
STIGMASTEROL,xanthine,3
STIGMASTEROL,Swertisin,4
STIGMASTEROL,malic acid,3.111111111
STIGMASTEROL,D-Glc,3
STIGMASTEROL,berberine,2.8
STIGMASTEROL,"2,3-Dihydroxysuccinic acid",3.285714286
STIGMASTEROL,"D,L-Stepholidine",4
STIGMASTEROL,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",3.166666667
STIGMASTEROL,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",3
STIGMASTEROL,DL-ALPHA-TOCOPHEROL,3.0625
STIGMASTEROL,DL-PHENYLALANINE,3
STIGMASTEROL,Acrasin,3.217391304
STIGMASTEROL,d-Tartaric acid,3
STIGMASTEROL,cis-Caffeic acid,3
STIGMASTEROL,D-(+)-malic acid,3
STIGMASTEROL,l-Stepholidine,4
STIGMASTEROL,D-phenylalanine,3.333333333
STIGMASTEROL,cytidine,3.285714286
STIGMASTEROL,2'-deoxyadenosine,3.333333333
STIGMASTEROL,2-Deoxyadenosine,3.333333333
STIGMASTEROL,97-67-6,3.166666667
STIGMASTEROL,Tetradecanoic acid,3.333333333
CINNAMIC ACID,OLEANOLIC ACID,2
CINNAMIC ACID,caffeic acid,1
CINNAMIC ACID,STIGMASTEROL,3
CINNAMIC ACID,Myristicin,3
CINNAMIC ACID,betulinic acid,2.25
CINNAMIC ACID,hydrocinnamic acid,1.5
CINNAMIC ACID,citric acid,2.575757576
CINNAMIC ACID,succinic acid,2.967391304
CINNAMIC ACID,beta-carotene,2.333333333
CINNAMIC ACID,Clionasterol,2
CINNAMIC ACID,L-asparagine,2.5
CINNAMIC ACID,pantothenic acid,2
CINNAMIC ACID,pyrocatechol,1.6
CINNAMIC ACID,adenosine,2.924369748
CINNAMIC ACID,protopine,2
CINNAMIC ACID,L-phenylalanine,2.4375
CINNAMIC ACID,L-alanine,2.5
CINNAMIC ACID,glycine,2.444444444
CINNAMIC ACID,uridine,2.625
CINNAMIC ACID,L-proline,2.153846154
CINNAMIC ACID,L-aspartic acid,2.5625
CINNAMIC ACID,L-valine,2.272727273
CINNAMIC ACID,thymidine,2.75
CINNAMIC ACID,uracil,2.5
CINNAMIC ACID,"2-amino-3,7-dihydropurin-6-one",2
CINNAMIC ACID,"3,7-dihydropurin-6-one",2.333333333
CINNAMIC ACID,sucrose,2.1875
CINNAMIC ACID,L-leucine,2.166666667
